Data,Ano_x,Mês_x,Dia_x,Hora_x,Normal (kWh),Horário Económico (kWh),Autoconsumo (kWh),Injeção na rede (kWh),Ano_y,Mês_y,Dia_y,Hora_y,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,rain_1h,clouds_all,weather_description
2022-05-16 13:00:00,2022,5,16,13,0.004,0.0,0.255,High,2022,5,16,13,18.68,17.23,19.72,1019,87,7.4,0.32,59,light rain
2022-05-16 14:00:00,2022,5,16,14,0.0,0.0,0.26,High,2022,5,16,14,19.38,18.68,19.72,1019,89,6.75,0.31,55,light rain
2022-05-16 15:00:00,2022,5,16,15,0.0,0.0,0.261,High,2022,5,16,15,21.39,19.72,21.26,1019,79,7.08,0.17,49,light rain
2022-05-16 16:00:00,2022,5,16,16,0.01,0.0,0.259,Medium,2022,5,16,16,21.78,18.72,22.01,1019,74,6.81,0.14,37,light rain
2022-05-16 17:00:00,2022,5,16,17,0.048,0.0,0.221,Medium,2022,5,16,17,20.68,17.72,21.45,1019,79,6.51,0.14,47,light rain
2022-05-16 18:00:00,2022,5,16,18,0.631,0.0,0.117,None,2022,5,16,18,18.7,17.72,20.34,1019,89,5.81,0.0,56,broken clouds
2022-05-16 19:00:00,2022,5,16,19,0.863,0.0,0.033,None,2022,5,16,19,17.56,17.37,18.99,1019,89,4.75,0.18,74,light rain
2022-05-16 20:00:00,2022,5,16,20,0.782,0.0,0.005,None,2022,5,16,20,17.45,16.72,17.37,1020,89,3.94,0.0,50,scattered clouds
2022-05-16 21:00:00,2022,5,16,21,0.509,0.0,0.0,None,2022,5,16,21,17.38,16.45,17.37,1020,86,3.3,0.0,45,scattered clouds
2022-05-16 22:00:00,2022,5,16,22,0.0,0.446,0.0,None,2022,5,16,22,16.86,16.72,17.33,1020,88,3.6,0.0,65,broken clouds
2022-05-16 23:00:00,2022,5,16,23,0.0,0.88,0.0,None,2022,5,16,23,16.91,15.34,17.72,1020,88,3.68,0.0,79,broken clouds
2022-05-17 00:00:00,2022,5,17,0,0.0,1.071,0.0,None,2022,5,17,0,17.47,17.23,17.72,1019,88,4.08,0.0,100,overcast clouds
2022-05-17 01:00:00,2022,5,17,1,0.0,0.47,0.0,None,2022,5,17,1,17.45,17.23,17.72,1019,87,4.23,0.0,100,overcast clouds
2022-05-17 02:00:00,2022,5,17,2,0.0,0.274,0.0,None,2022,5,17,2,16.83,16.68,16.82,1019,87,4.29,0.0,100,overcast clouds
2022-05-17 03:00:00,2022,5,17,3,0.0,0.267,0.0,None,2022,5,17,3,16.88,16.68,16.82,1018,89,4.26,0.0,100,overcast clouds
2022-05-17 04:00:00,2022,5,17,4,0.0,0.267,0.0,None,2022,5,17,4,16.86,16.68,16.82,1018,88,4.38,0.0,99,overcast clouds
2022-05-17 05:00:00,2022,5,17,5,0.0,0.258,0.0,None,2022,5,17,5,16.34,16.21,16.68,1018,92,4.22,0.0,100,overcast clouds
2022-05-17 06:00:00,2022,5,17,6,0.0,0.573,0.0,None,2022,5,17,6,16.99,16.77,17.72,1019,91,4.53,0.0,100,overcast clouds
2022-05-17 07:00:00,2022,5,17,7,0.0,0.443,0.034,None,2022,5,17,7,17.43,16.72,17.37,1020,89,4.64,0.43,100,light rain
2022-05-17 08:00:00,2022,5,17,8,0.322,0.0,0.082,None,2022,5,17,8,17.98,16.68,17.93,1020,87,4.18,0.35,99,light rain
2022-05-17 09:00:00,2022,5,17,9,0.037,0.0,0.228,Low,2022,5,17,9,18.52,17.32,19.23,1020,85,4.46,0.25,93,light rain
2022-05-17 10:00:00,2022,5,17,10,0.0,0.0,0.266,Medium,2022,5,17,10,19.14,18.43,19.45,1021,83,5.17,0.55,87,light rain
2022-05-17 11:00:00,2022,5,17,11,0.034,0.0,0.228,Medium,2022,5,17,11,20.28,19.45,20.15,1021,79,5.02,0.27,63,light rain
2022-05-17 12:00:00,2022,5,17,12,0.0,0.0,0.266,Medium,2022,5,17,12,20.17,17.33,20.9,1021,81,5.27,0.34,77,light rain
2022-05-17 13:00:00,2022,5,17,13,0.0,0.0,0.276,High,2022,5,17,13,19.74,18.72,20.57,1021,83,5.38,0.22,82,light rain
2022-05-17 14:00:00,2022,5,17,14,0.022,0.0,0.297,Medium,2022,5,17,14,21.8,18.72,21.82,1021,74,5.66,0.23,79,light rain
2022-05-17 15:00:00,2022,5,17,15,0.0,0.0,0.279,Medium,2022,5,17,15,21.28,18.72,21.77,1021,76,5.09,0.1,66,light rain
2022-05-17 16:00:00,2022,5,17,16,0.016,0.0,0.267,Medium,2022,5,17,16,21.83,18.72,21.82,1021,76,4.4,0.0,42,scattered clouds
2022-05-17 17:00:00,2022,5,17,17,0.044,0.0,0.295,Medium,2022,5,17,17,21.83,18.72,21.82,1020,76,3.54,0.19,69,light rain
2022-05-17 18:00:00,2022,5,17,18,0.393,0.0,0.214,None,2022,5,17,18,21.81,18.72,21.82,1020,75,2.53,0.0,98,overcast clouds
2022-05-17 19:00:00,2022,5,17,19,1.818,0.0,0.115,None,2022,5,17,19,20.68,17.72,20.7,1020,78,1.35,0.0,98,overcast clouds
2022-05-17 20:00:00,2022,5,17,20,0.495,0.0,0.018,None,2022,5,17,20,19.68,17.72,19.59,1020,84,0.59,0.0,99,overcast clouds
2022-05-17 21:00:00,2022,5,17,21,0.76,0.0,0.0,None,2022,5,17,21,18.57,16.72,18.48,1020,88,0.58,0.0,98,overcast clouds
2022-05-17 22:00:00,2022,5,17,22,0.0,0.529,0.0,None,2022,5,17,22,18.01,16.68,17.93,1020,89,1.46,0.0,92,overcast clouds
2022-05-17 23:00:00,2022,5,17,23,0.0,0.627,0.0,None,2022,5,17,23,17.99,15.72,17.93,1019,90,1.19,0.0,95,overcast clouds
2022-05-18 00:00:00,2022,5,18,0,0.0,0.539,0.0,None,2022,5,18,0,17.49,15.9,17.37,1019,91,1.17,0.0,100,overcast clouds
2022-05-18 01:00:00,2022,5,18,1,0.0,0.558,0.0,None,2022,5,18,1,16.97,15.34,17.32,1019,92,1.44,0.0,100,overcast clouds
2022-05-18 02:00:00,2022,5,18,2,0.0,0.333,0.0,None,2022,5,18,2,16.99,16.12,16.82,1018,93,0.91,0.0,100,overcast clouds
2022-05-18 03:00:00,2022,5,18,3,0.0,0.27,0.0,None,2022,5,18,3,16.36,15.72,16.77,1018,93,0.71,0.0,100,overcast clouds
2022-05-18 04:00:00,2022,5,18,4,0.0,0.323,0.0,None,2022,5,18,4,16.38,15.72,16.77,1018,94,0.81,0.0,100,overcast clouds
2022-05-18 05:00:00,2022,5,18,5,0.0,0.337,0.0,None,2022,5,18,5,15.79,15.57,16.77,1018,94,0.73,0.0,100,overcast clouds
2022-05-18 06:00:00,2022,5,18,6,0.0,0.262,0.001,None,2022,5,18,6,15.79,15.57,16.77,1018,94,0.69,0.0,100,overcast clouds
2022-05-18 07:00:00,2022,5,18,7,0.0,0.482,0.033,None,2022,5,18,7,15.79,15.57,16.77,1018,94,0.82,0.0,100,overcast clouds
2022-05-18 08:00:00,2022,5,18,8,0.249,0.0,0.084,None,2022,5,18,8,16.42,15.57,17.32,1019,94,1.69,0.0,100,overcast clouds
2022-05-18 09:00:00,2022,5,18,9,0.213,0.0,0.122,None,2022,5,18,9,17.0,15.72,17.88,1019,94,2.26,0.16,100,light rain
2022-05-18 10:00:00,2022,5,18,10,0.031,0.0,0.295,Medium,2022,5,18,10,17.63,16.68,19.79,1019,94,1.93,0.12,100,light rain
2022-05-18 11:00:00,2022,5,18,11,0.176,0.0,0.301,Medium,2022,5,18,11,18.8,16.68,22.01,1019,93,2.92,0.0,100,overcast clouds
2022-05-18 12:00:00,2022,5,18,12,0.215,0.0,0.263,None,2022,5,18,12,19.71,16.68,22.01,1019,84,3.19,0.0,100,overcast clouds
2022-05-18 13:00:00,2022,5,18,13,0.266,0.0,0.257,None,2022,5,18,13,20.19,16.72,22.01,1019,82,3.03,0.0,100,overcast clouds
2022-05-18 14:00:00,2022,5,18,14,0.044,0.0,0.313,Low,2022,5,18,14,19.63,16.72,23.12,1018,83,3.06,0.0,100,overcast clouds
2022-05-18 15:00:00,2022,5,18,15,0.011,0.0,0.331,Medium,2022,5,18,15,20.12,17.72,21.45,1018,80,3.24,0.0,96,overcast clouds
2022-05-18 16:00:00,2022,5,18,16,0.008,0.0,0.479,Medium,2022,5,18,16,19.62,18.34,20.1,1018,78,2.64,0.0,77,broken clouds
2022-05-18 17:00:00,2022,5,18,17,0.025,0.0,0.383,Medium,2022,5,18,17,19.89,18.72,21.45,1018,77,2.3,0.0,63,broken clouds
2022-05-18 18:00:00,2022,5,18,18,0.19,0.0,0.286,Low,2022,5,18,18,19.98,16.72,20.9,1018,74,2.73,0.0,48,scattered clouds
2022-05-18 19:00:00,2022,5,18,19,1.499,0.0,0.055,None,2022,5,18,19,18.81,16.72,19.79,1018,75,2.54,0.0,44,scattered clouds
2022-05-18 20:00:00,2022,5,18,20,0.891,0.0,0.01,None,2022,5,18,20,16.95,14.72,17.88,1019,74,1.83,0.0,44,scattered clouds
2022-05-18 21:00:00,2022,5,18,21,0.675,0.0,0.0,None,2022,5,18,21,14.96,14.45,16.45,1019,83,1.51,0.0,41,scattered clouds
2022-05-18 22:00:00,2022,5,18,22,0.0,0.531,0.0,None,2022,5,18,22,14.1,13.72,15.9,1019,90,1.32,0.0,55,broken clouds
2022-05-18 23:00:00,2022,5,18,23,0.0,0.619,0.0,None,2022,5,18,23,13.22,12.72,15.34,1019,92,1.16,0.0,62,broken clouds
2022-05-19 00:00:00,2022,5,19,0,0.0,0.432,0.0,None,2022,5,19,0,14.18,12.72,14.79,1019,84,0.97,0.0,53,broken clouds
2022-05-19 01:00:00,2022,5,19,1,0.0,0.37,0.0,None,2022,5,19,1,13.57,10.72,14.23,1019,86,1.02,0.0,44,scattered clouds
2022-05-19 02:00:00,2022,5,19,2,0.0,0.363,0.0,None,2022,5,19,2,12.95,10.72,13.68,1019,85,0.99,0.0,61,broken clouds
2022-05-19 03:00:00,2022,5,19,3,0.0,0.366,0.0,None,2022,5,19,3,12.46,10.72,13.12,1019,89,1.3,0.0,68,broken clouds
2022-05-19 04:00:00,2022,5,19,4,0.0,0.36,0.0,None,2022,5,19,4,12.6,11.68,12.93,1019,90,1.62,0.0,75,broken clouds
2022-05-19 05:00:00,2022,5,19,5,0.0,0.425,0.0,None,2022,5,19,5,11.83,9.72,12.37,1018,90,1.35,0.0,61,broken clouds
2022-05-19 06:00:00,2022,5,19,6,0.0,0.397,0.024,None,2022,5,19,6,11.8,8.72,12.37,1019,91,1.33,0.0,50,scattered clouds
2022-05-19 07:00:00,2022,5,19,7,0.0,0.254,0.223,None,2022,5,19,7,14.1,11.77,14.59,1019,85,1.27,0.0,90,overcast clouds
2022-05-19 08:00:00,2022,5,19,8,0.117,0.0,0.459,Medium,2022,5,19,8,16.96,13.9,17.37,1019,78,0.95,0.0,98,overcast clouds
2022-05-19 09:00:00,2022,5,19,9,0.0,0.0,0.451,High,2022,5,19,9,18.75,16.72,19.23,1018,72,0.37,0.0,98,overcast clouds
2022-05-19 10:00:00,2022,5,19,10,0.0,0.0,0.436,High,2022,5,19,10,19.93,17.72,21.45,1018,70,0.72,0.0,97,overcast clouds
2022-05-19 11:00:00,2022,5,19,11,0.0,0.0,0.331,Very High,2022,5,19,11,19.22,18.72,23.12,1018,70,0.52,0.0,96,overcast clouds
2022-05-19 12:00:00,2022,5,19,12,0.0,0.0,0.653,High,2022,5,19,12,22.04,17.72,25.34,1018,63,1.53,0.0,76,broken clouds
2022-05-19 13:00:00,2022,5,19,13,0.0,0.0,0.512,High,2022,5,19,13,23.81,18.72,25.9,1018,62,1.78,0.0,64,broken clouds
2022-05-19 14:00:00,2022,5,19,14,0.0,0.0,0.517,High,2022,5,19,14,24.83,18.72,27.57,1017,59,1.85,0.0,62,broken clouds
2022-05-19 15:00:00,2022,5,19,15,0.0,0.0,0.514,High,2022,5,19,15,24.25,18.72,26.45,1017,59,2.58,0.0,53,broken clouds
2022-05-19 16:00:00,2022,5,19,16,0.0,0.0,0.386,High,2022,5,19,16,25.3,18.72,25.9,1017,57,3.05,0.0,77,broken clouds
2022-05-19 17:00:00,2022,5,19,17,0.005,0.0,0.368,Medium,2022,5,19,17,24.07,17.72,25.9,1016,56,3.14,0.0,95,overcast clouds
2022-05-19 18:00:00,2022,5,19,18,0.266,0.0,0.191,None,2022,5,19,18,21.83,16.72,24.23,1016,59,2.34,0.0,97,overcast clouds
2022-05-19 19:00:00,2022,5,19,19,2.313,0.0,0.094,None,2022,5,19,19,20.11,16.72,22.57,1017,60,1.85,0.0,100,overcast clouds
2022-05-19 20:00:00,2022,5,19,20,1.096,0.0,0.011,None,2022,5,19,20,18.41,15.72,20.9,1017,63,1.96,0.0,100,overcast clouds
2022-05-19 21:00:00,2022,5,19,21,0.641,0.0,0.0,None,2022,5,19,21,17.42,15.57,19.23,1018,69,2.01,0.0,100,overcast clouds
2022-05-19 22:00:00,2022,5,19,22,0.0,0.859,0.0,None,2022,5,19,22,16.38,14.72,18.12,1018,75,1.29,0.0,100,overcast clouds
2022-05-19 23:00:00,2022,5,19,23,0.0,0.585,0.0,None,2022,5,19,23,15.92,14.45,17.01,1019,79,1.4,0.0,100,overcast clouds
2022-05-20 00:00:00,2022,5,20,0,0.0,0.505,0.0,None,2022,5,20,0,15.87,14.45,16.45,1019,78,0.62,0.0,72,broken clouds
2022-05-20 01:00:00,2022,5,20,1,0.0,0.336,0.0,None,2022,5,20,1,14.93,13.9,15.9,1018,85,1.21,0.0,100,overcast clouds
2022-05-20 02:00:00,2022,5,20,2,0.0,0.28,0.0,None,2022,5,20,2,15.36,13.72,15.7,1018,83,1.38,0.0,98,overcast clouds
2022-05-20 03:00:00,2022,5,20,3,0.0,0.31,0.0,None,2022,5,20,3,14.76,12.72,15.15,1018,84,1.39,0.0,98,overcast clouds
2022-05-20 04:00:00,2022,5,20,4,0.0,0.371,0.0,None,2022,5,20,4,14.28,12.72,14.59,1018,87,1.54,0.0,98,overcast clouds
2022-05-20 05:00:00,2022,5,20,5,0.0,0.321,0.0,None,2022,5,20,5,15.2,10.72,15.7,1018,84,1.55,0.0,94,overcast clouds
2022-05-20 06:00:00,2022,5,20,6,0.0,0.338,0.016,None,2022,5,20,6,13.79,12.79,14.23,1019,89,1.64,0.0,97,overcast clouds
2022-05-20 07:00:00,2022,5,20,7,0.0,0.523,0.194,None,2022,5,20,7,17.29,15.67,17.88,1019,82,2.18,0.0,95,overcast clouds
2022-05-20 08:00:00,2022,5,20,8,0.087,0.0,0.407,Medium,2022,5,20,8,20.36,16.72,20.7,1019,69,2.14,0.0,98,overcast clouds
2022-05-20 09:00:00,2022,5,20,9,0.0,0.0,0.414,High,2022,5,20,9,23.75,19.72,24.04,1019,59,2.16,0.0,93,overcast clouds
2022-05-20 10:00:00,2022,5,20,10,0.0,0.0,0.527,High,2022,5,20,10,25.89,23.9,25.9,1019,61,1.14,0.0,77,broken clouds
2022-05-20 11:00:00,2022,5,20,11,0.0,0.0,0.49,Very High,2022,5,20,11,28.7,22.72,28.12,1019,57,1.34,0.0,76,broken clouds
2022-05-20 12:00:00,2022,5,20,12,0.0,0.0,0.614,High,2022,5,20,12,29.44,22.72,30.9,1019,51,1.36,0.0,97,overcast clouds
2022-05-20 13:00:00,2022,5,20,13,0.0,0.0,0.71,High,2022,5,20,13,30.77,23.72,32.01,1018,45,0.74,0.0,98,overcast clouds
2022-05-20 14:00:00,2022,5,20,14,0.0,0.0,0.443,Very High,2022,5,20,14,32.64,28.44,32.57,1017,40,1.95,0.0,99,overcast clouds
2022-05-20 15:00:00,2022,5,20,15,0.008,0.0,0.672,High,2022,5,20,15,32.14,27.89,33.12,1016,33,2.9,0.0,100,overcast clouds
2022-05-20 16:00:00,2022,5,20,16,0.0,0.0,0.428,High,2022,5,20,16,32.83,24.72,34.04,1017,32,1.35,0.0,100,overcast clouds
2022-05-20 17:00:00,2022,5,20,17,0.046,0.0,0.329,Medium,2022,5,20,17,33.8,23.72,34.59,1017,34,1.14,0.0,100,overcast clouds
2022-05-20 18:00:00,2022,5,20,18,0.158,0.0,0.294,None,2022,5,20,18,33.16,22.72,32.37,1016,46,1.96,0.0,100,overcast clouds
2022-05-20 19:00:00,2022,5,20,19,0.37,0.0,0.094,None,2022,5,20,19,24.21,22.72,26.77,1016,66,2.42,0.0,100,overcast clouds
2022-05-20 20:00:00,2022,5,20,20,0.791,0.0,0.005,None,2022,5,20,20,23.34,21.72,26.21,1015,68,2.82,0.0,100,overcast clouds
2022-05-20 21:00:00,2022,5,20,21,0.596,0.0,0.0,None,2022,5,20,21,23.5,21.72,25.34,1015,70,2.66,0.0,100,overcast clouds
2022-05-20 22:00:00,2022,5,20,22,0.0,0.502,0.0,None,2022,5,20,22,24.11,22.72,25.57,1014,74,2.51,0.0,100,overcast clouds
2022-05-20 23:00:00,2022,5,20,23,0.0,0.505,0.0,None,2022,5,20,23,23.89,22.72,25.67,1014,70,2.55,0.0,100,overcast clouds
2022-05-21 00:00:00,2022,5,21,0,0.0,0.491,0.0,None,2022,5,21,0,23.28,22.72,26.12,1013,65,2.4,0.0,100,overcast clouds
2022-05-21 01:00:00,2022,5,21,1,0.0,0.473,0.0,None,2022,5,21,1,21.74,20.72,24.45,1012,67,2.53,0.0,100,overcast clouds
2022-05-21 02:00:00,2022,5,21,2,0.0,0.545,0.0,None,2022,5,21,2,23.36,22.01,26.12,1012,68,2.74,0.0,83,broken clouds
2022-05-21 03:00:00,2022,5,21,3,0.0,0.497,0.0,None,2022,5,21,3,22.22,21.49,22.93,1012,69,2.55,0.0,60,broken clouds
2022-05-21 04:00:00,2022,5,21,4,0.0,0.505,0.0,None,2022,5,21,4,22.62,21.77,23.34,1012,73,2.36,0.0,41,scattered clouds
2022-05-21 05:00:00,2022,5,21,5,0.0,0.281,0.0,None,2022,5,21,5,23.04,20.34,23.72,1012,75,2.42,0.0,85,overcast clouds
2022-05-21 06:00:00,2022,5,21,6,0.0,0.251,0.012,None,2022,5,21,6,24.44,20.34,25.72,1012,75,2.94,0.0,100,overcast clouds
2022-05-21 07:00:00,2022,5,21,7,0.0,0.168,0.108,None,2022,5,21,7,21.12,20.72,22.79,1013,73,2.19,0.0,100,overcast clouds
2022-05-21 08:00:00,2022,5,21,8,0.333,0.0,0.074,None,2022,5,21,8,27.76,21.77,27.93,1014,45,1.89,0.0,100,overcast clouds
2022-05-21 09:00:00,2022,5,21,9,0.215,0.0,0.071,None,2022,5,21,9,27.24,22.72,27.37,1013,43,2.51,0.0,100,overcast clouds
2022-05-21 10:00:00,2022,5,21,10,0.182,0.0,0.089,None,2022,5,21,10,28.14,23.72,28.48,1013,42,3.25,0.0,100,overcast clouds
2022-05-21 11:00:00,2022,5,21,11,0.322,0.0,0.101,None,2022,5,21,11,28.34,23.72,28.48,1013,44,1.65,0.0,100,overcast clouds
2022-05-21 12:00:00,2022,5,21,12,0.267,0.0,0.138,None,2022,5,21,12,29.14,22.72,30.7,1014,30,2.74,0.0,100,overcast clouds
2022-05-21 13:00:00,2022,5,21,13,0.003,0.0,0.397,Medium,2022,5,21,13,29.35,22.72,30.7,1014,36,2.38,0.0,100,overcast clouds
2022-05-21 14:00:00,2022,5,21,14,0.679,0.0,0.201,Medium,2022,5,21,14,25.76,22.72,25.7,1012,59,2.07,0.0,97,overcast clouds
2022-05-21 15:00:00,2022,5,21,15,0.433,0.0,0.121,None,2022,5,21,15,27.12,21.72,27.37,1013,45,4.24,0.0,99,overcast clouds
2022-05-21 16:00:00,2022,5,21,16,0.296,0.0,0.225,None,2022,5,21,16,21.31,19.72,27.01,1013,70,2.38,0.0,100,overcast clouds
2022-05-21 17:00:00,2022,5,21,17,0.378,0.0,0.072,None,2022,5,21,17,24.02,20.57,26.45,1012,67,0.77,0.0,92,overcast clouds
2022-05-21 18:00:00,2022,5,21,18,0.334,0.0,0.071,None,2022,5,21,18,19.64,18.72,21.77,1011,73,1.0,0.0,89,overcast clouds
2022-05-21 19:00:00,2022,5,21,19,0.446,0.0,0.013,None,2022,5,21,19,22.59,18.72,22.37,1012,79,4.14,0.0,82,broken clouds
2022-05-21 20:00:00,2022,5,21,20,0.774,0.0,0.002,None,2022,5,21,20,20.47,17.72,20.15,1014,89,5.18,0.19,100,light rain
2022-05-21 21:00:00,2022,5,21,21,0.683,0.0,0.0,None,2022,5,21,21,19.22,16.68,21.45,1014,91,2.95,1.32,100,moderate rain
2022-05-21 22:00:00,2022,5,21,22,0.0,0.596,0.0,None,2022,5,21,22,18.65,16.68,19.23,1014,92,1.62,1.06,43,moderate rain
2022-05-21 23:00:00,2022,5,21,23,0.0,1.108,0.0,None,2022,5,21,23,17.57,16.68,18.12,1014,93,2.06,0.15,58,light rain
2022-05-22 00:00:00,2022,5,22,0,0.0,1.187,0.0,None,2022,5,22,0,17.0,16.68,17.57,1014,93,2.17,0.56,48,light rain
2022-05-22 01:00:00,2022,5,22,1,0.0,0.576,0.0,None,2022,5,22,1,17.0,16.12,18.12,1013,93,1.16,0.31,50,light rain
2022-05-22 02:00:00,2022,5,22,2,0.0,0.591,0.0,None,2022,5,22,2,16.42,16.12,17.57,1012,93,1.19,0.55,58,light rain
2022-05-22 03:00:00,2022,5,22,3,0.0,0.448,0.0,None,2022,5,22,3,16.43,16.12,17.01,1013,94,1.98,0.35,85,light rain
2022-05-22 04:00:00,2022,5,22,4,0.0,0.461,0.0,None,2022,5,22,4,16.43,16.12,17.01,1013,94,1.59,0.13,94,light rain
2022-05-22 05:00:00,2022,5,22,5,0.0,0.345,0.0,None,2022,5,22,5,16.43,15.57,16.77,1013,94,0.84,0.0,99,overcast clouds
2022-05-22 06:00:00,2022,5,22,6,0.0,0.264,0.0,None,2022,5,22,6,16.42,16.21,16.72,1013,94,0.67,0.0,100,overcast clouds
2022-05-22 07:00:00,2022,5,22,7,0.0,0.194,0.063,None,2022,5,22,7,16.42,15.57,16.72,1014,94,1.18,1.11,100,moderate rain
2022-05-22 08:00:00,2022,5,22,8,0.37,0.0,0.074,None,2022,5,22,8,16.99,16.68,16.82,1014,93,0.9,0.69,92,light rain
2022-05-22 09:00:00,2022,5,22,9,0.756,0.0,0.143,None,2022,5,22,9,17.03,15.9,17.72,1014,93,0.96,0.27,90,light rain
2022-05-22 10:00:00,2022,5,22,10,0.045,0.0,0.336,Medium,2022,5,22,10,17.1,16.82,18.43,1015,93,1.85,0.21,100,light rain
2022-05-22 11:00:00,2022,5,22,11,0.0,0.0,0.397,Medium,2022,5,22,11,18.27,17.93,19.55,1015,93,2.39,0.25,95,light rain
2022-05-22 12:00:00,2022,5,22,12,0.015,0.0,0.487,Medium,2022,5,22,12,21.3,18.9,21.26,1015,78,2.88,0.16,89,light rain
2022-05-22 13:00:00,2022,5,22,13,0.047,0.0,0.69,Medium,2022,5,22,13,20.28,18.72,20.15,1015,82,3.63,0.18,92,light rain
2022-05-22 14:00:00,2022,5,22,14,0.484,0.0,0.789,Medium,2022,5,22,14,21.38,18.72,21.26,1015,77,4.2,0.39,100,light rain
2022-05-22 15:00:00,2022,5,22,15,0.0,0.0,0.625,High,2022,5,22,15,20.84,18.72,21.22,1015,81,3.84,0.11,100,light rain
2022-05-22 16:00:00,2022,5,22,16,0.0,0.0,0.475,Medium,2022,5,22,16,20.81,19.45,20.9,1015,78,3.11,0.88,100,light rain
2022-05-22 17:00:00,2022,5,22,17,0.031,0.0,0.518,Medium,2022,5,22,17,21.8,17.72,21.82,1015,76,2.91,0.0,100,overcast clouds
2022-05-22 18:00:00,2022,5,22,18,0.991,0.0,0.286,None,2022,5,22,18,20.14,17.23,20.9,1015,79,2.73,0.0,100,overcast clouds
2022-05-22 19:00:00,2022,5,22,19,0.866,0.0,0.092,None,2022,5,22,19,19.09,16.68,20.34,1016,85,2.36,0.0,98,overcast clouds
2022-05-22 20:00:00,2022,5,22,20,0.528,0.0,0.0,None,2022,5,22,20,17.38,15.72,19.23,1016,87,2.17,0.0,100,overcast clouds
2022-05-22 21:00:00,2022,5,22,21,0.512,0.0,0.0,None,2022,5,22,21,16.89,15.72,17.88,1017,90,1.9,0.0,100,overcast clouds
2022-05-22 22:00:00,2022,5,22,22,0.0,0.488,0.0,None,2022,5,22,22,16.9,15.57,17.32,1017,92,1.95,0.0,94,overcast clouds
2022-05-22 23:00:00,2022,5,22,23,0.0,0.491,0.0,None,2022,5,22,23,16.34,15.57,16.45,1017,93,2.01,0.0,98,overcast clouds
2022-05-23 00:00:00,2022,5,23,0,0.0,0.502,0.0,None,2022,5,23,0,16.36,15.57,16.77,1017,93,1.88,0.0,100,overcast clouds
2022-05-23 01:00:00,2022,5,23,1,0.0,0.442,0.0,None,2022,5,23,1,16.3,14.72,16.77,1017,93,2.22,0.0,98,overcast clouds
2022-05-23 02:00:00,2022,5,23,2,0.0,0.451,0.0,None,2022,5,23,2,15.7,14.45,15.9,1016,93,1.69,0.0,88,overcast clouds
2022-05-23 03:00:00,2022,5,23,3,0.0,0.341,0.0,None,2022,5,23,3,15.14,14.45,15.66,1016,93,1.45,0.0,97,overcast clouds
2022-05-23 04:00:00,2022,5,23,4,0.0,0.282,0.0,None,2022,5,23,4,14.58,13.9,15.1,1016,94,1.73,0.0,98,overcast clouds
2022-05-23 05:00:00,2022,5,23,5,0.0,0.272,0.0,None,2022,5,23,5,13.99,13.34,15.1,1016,93,1.61,0.0,98,overcast clouds
2022-05-23 06:00:00,2022,5,23,6,0.0,0.245,0.022,None,2022,5,23,6,13.92,13.72,14.55,1016,93,1.75,0.0,69,broken clouds
2022-05-23 07:00:00,2022,5,23,7,0.0,0.201,0.076,None,2022,5,23,7,14.61,14.59,15.72,1016,92,2.01,0.0,93,overcast clouds
2022-05-23 08:00:00,2022,5,23,8,0.2,0.0,0.238,Low,2022,5,23,8,15.67,15.57,16.78,1016,88,2.13,0.0,100,overcast clouds
2022-05-23 09:00:00,2022,5,23,9,0.069,0.0,0.336,Low,2022,5,23,9,16.14,16.12,17.57,1016,83,2.48,0.0,100,overcast clouds
2022-05-23 10:00:00,2022,5,23,10,0.154,0.0,0.22,None,2022,5,23,10,17.18,15.57,18.99,1016,79,2.54,0.2,100,light rain
2022-05-23 11:00:00,2022,5,23,11,0.099,0.0,0.294,Low,2022,5,23,11,16.58,13.72,17.57,1016,85,3.6,0.68,97,light rain
2022-05-23 12:00:00,2022,5,23,12,0.363,0.0,0.489,Low,2022,5,23,12,15.16,15.01,15.72,1016,92,4.18,0.2,95,light rain
2022-05-23 13:00:00,2022,5,23,13,0.146,0.0,0.507,Medium,2022,5,23,13,17.79,16.45,18.43,1016,78,4.48,0.15,93,light rain
2022-05-23 14:00:00,2022,5,23,14,0.258,0.0,0.37,Low,2022,5,23,14,17.98,16.45,18.99,1016,75,4.42,0.0,96,overcast clouds
2022-05-23 15:00:00,2022,5,23,15,0.043,0.0,0.509,Medium,2022,5,23,15,18.22,17.57,19.54,1016,74,4.79,0.0,97,overcast clouds
2022-05-23 16:00:00,2022,5,23,16,0.055,0.0,0.391,Medium,2022,5,23,16,17.71,16.72,19.54,1015,74,4.41,0.0,85,overcast clouds
2022-05-23 17:00:00,2022,5,23,17,0.0,0.0,0.391,Medium,2022,5,23,17,18.58,16.72,19.04,1015,66,4.52,0.0,28,scattered clouds
2022-05-23 18:00:00,2022,5,23,18,0.129,0.0,0.255,Low,2022,5,23,18,17.5,16.72,18.43,1015,68,4.74,0.0,31,scattered clouds
2022-05-23 19:00:00,2022,5,23,19,1.816,0.0,0.054,None,2022,5,23,19,16.27,15.67,17.01,1016,68,4.16,0.0,29,scattered clouds
2022-05-23 20:00:00,2022,5,23,20,1.362,0.0,0.009,None,2022,5,23,20,14.69,14.45,15.66,1016,76,3.69,0.0,22,few clouds
