Data,Ano_x,Mês_x,Dia_x,Hora_x,Normal (kWh),Horário Económico (kWh),Autoconsumo (kWh),Ano_y,Mês_y,Dia_y,Hora_y,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,rain_1h,clouds_all,weather_description
2023-02-21 00:00:00,2023,2,21,0,0.0,0.569,0.0,2023,2,21,0,13.1,12.79,13.99,1020,84,1.45,0.0,95,overcast clouds
2023-02-21 01:00:00,2023,2,21,1,0.0,0.561,0.0,2023,2,21,1,12.58,12.23,13.72,1020,86,1.43,0.0,93,overcast clouds
2023-02-21 02:00:00,2023,2,21,2,0.0,0.509,0.0,2023,2,21,2,12.5,12.01,13.72,1019,83,1.46,0.0,97,overcast clouds
2023-02-21 03:00:00,2023,2,21,3,0.0,0.494,0.0,2023,2,21,3,12.59,11.12,13.43,1019,91,1.39,0.0,98,overcast clouds
2023-02-21 04:00:00,2023,2,21,4,0.0,0.491,0.0,2023,2,21,4,12.37,11.12,12.88,1019,91,1.21,0.0,90,overcast clouds
2023-02-21 05:00:00,2023,2,21,5,0.0,0.422,0.0,2023,2,21,5,11.8,10.57,12.88,1019,81,1.15,0.0,77,broken clouds
2023-02-21 06:00:00,2023,2,21,6,0.0,0.264,0.0,2023,2,21,6,11.77,10.57,12.88,1019,82,1.17,0.0,54,broken clouds
2023-02-21 07:00:00,2023,2,21,7,0.0,0.262,0.003,2023,2,21,7,11.71,10.01,12.37,1019,80,1.22,0.0,43,scattered clouds
2023-02-21 08:00:00,2023,2,21,8,0.21,0.0,0.052,2023,2,21,8,11.66,9.45,12.37,1020,81,1.2,0.0,40,scattered clouds
2023-02-21 09:00:00,2023,2,21,9,0.183,0.0,0.158,2023,2,21,9,12.01,9.45,12.93,1020,82,1.48,0.0,31,scattered clouds
2023-02-21 10:00:00,2023,2,21,10,0.212,0.0,0.196,2023,2,21,10,13.81,10.82,14.59,1020,75,1.19,0.15,63,light rain
2023-02-21 11:00:00,2023,2,21,11,0.01,0.0,0.361,2023,2,21,11,14.54,12.23,15.15,1021,76,1.7,0.13,51,light rain
2023-02-21 12:00:00,2023,2,21,12,0.617,0.0,0.345,2023,2,21,12,14.05,13.72,15.34,1021,77,1.82,0.0,47,scattered clouds
2023-02-21 13:00:00,2023,2,21,13,0.536,0.0,0.085,2023,2,21,13,15.29,14.45,16.45,1020,78,1.69,0.0,70,broken clouds
2023-02-21 14:00:00,2023,2,21,14,0.308,0.0,0.227,2023,2,21,14,15.31,13.9,16.93,1020,79,2.82,1.13,62,moderate rain
2023-02-21 15:00:00,2023,2,21,15,0.354,0.0,0.209,2023,2,21,15,13.83,13.72,15.1,1020,89,3.02,0.33,89,light rain
2023-02-21 16:00:00,2023,2,21,16,0.422,0.0,0.064,2023,2,21,16,13.81,12.79,14.54,1019,89,3.16,0.68,65,light rain
2023-02-21 17:00:00,2023,2,21,17,0.464,0.0,0.013,2023,2,21,17,13.8,12.79,15.26,1020,89,2.8,0.0,56,broken clouds
2023-02-21 18:00:00,2023,2,21,18,0.533,0.0,0.0,2023,2,21,18,12.66,12.23,13.72,1020,89,1.53,0.0,51,broken clouds
2023-02-21 19:00:00,2023,2,21,19,2.77,0.0,0.0,2023,2,21,19,12.6,12.23,13.43,1021,89,1.3,0.0,61,broken clouds
2023-02-21 20:00:00,2023,2,21,20,1.482,0.0,0.0,2023,2,21,20,12.02,12.23,12.72,1021,90,1.51,0.0,42,scattered clouds
2023-02-21 21:00:00,2023,2,21,21,0.715,0.0,0.0,2023,2,21,21,12.05,12.23,12.72,1021,91,1.55,0.0,62,broken clouds
2023-02-21 22:00:00,2023,2,21,22,0.0,0.56,0.0,2023,2,21,22,11.45,11.68,12.01,1021,92,1.42,0.0,67,broken clouds
2023-02-21 23:00:00,2023,2,21,23,0.0,0.738,0.0,2023,2,21,23,11.48,11.12,12.88,1021,92,1.01,0.0,82,broken clouds
2023-02-22 00:00:00,2023,2,22,0,0.0,0.427,0.0,2023,2,22,0,11.48,11.12,12.88,1021,92,1.31,0.0,86,overcast clouds
2023-02-22 01:00:00,2023,2,22,1,0.0,0.236,0.0,2023,2,22,1,11.44,10.72,12.32,1021,93,1.31,0.0,86,overcast clouds
2023-02-22 02:00:00,2023,2,22,2,0.0,0.385,0.0,2023,2,22,2,11.5,11.12,12.32,1021,93,0.71,0.0,100,overcast clouds
2023-02-22 03:00:00,2023,2,22,3,0.0,0.32,0.0,2023,2,22,3,11.5,11.72,12.32,1021,93,0.71,0.0,100,overcast clouds
2023-02-22 04:00:00,2023,2,22,4,0.0,0.242,0.0,2023,2,22,4,10.9,11.12,12.01,1021,93,0.71,0.0,100,overcast clouds
2023-02-22 05:00:00,2023,2,22,5,0.0,0.247,0.0,2023,2,22,5,10.93,10.57,12.01,1021,94,0.8,0.0,100,light rain
2023-02-22 06:00:00,2023,2,22,6,0.0,0.254,0.0,2023,2,22,6,10.93,10.57,12.01,1021,94,0.8,0.0,100,light rain
2023-02-22 07:00:00,2023,2,22,7,0.0,0.573,0.0,2023,2,22,7,10.88,10.57,12.01,1021,94,0.8,0.0,100,light rain
2023-02-22 08:00:00,2023,2,22,8,0.696,0.0,0.048,2023,2,22,8,10.31,10.57,12.01,1021,94,0.66,0.0,100,overcast clouds
2023-02-22 09:00:00,2023,2,22,9,0.168,0.0,0.235,2023,2,22,9,10.37,10.7,12.01,1021,94,0.66,0.0,100,overcast clouds
2023-02-22 10:00:00,2023,2,22,10,0.546,0.0,0.783,2023,2,22,10,10.45,10.7,12.79,1021,94,0.66,0.0,100,overcast clouds
2023-02-22 11:00:00,2023,2,22,11,0.208,0.0,0.518,2023,2,22,11,11.6,11.82,12.88,1021,94,1.28,0.0,96,light rain
2023-02-22 12:00:00,2023,2,22,12,0.0,0.0,0.403,2023,2,22,12,13.14,12.79,13.72,1021,86,1.28,0.0,96,light rain
2023-02-22 13:00:00,2023,2,22,13,0.172,0.0,0.302,2023,2,22,13,13.65,12.01,14.72,1021,82,1.28,0.0,96,light rain
2023-02-22 14:00:00,2023,2,22,14,0.03,0.0,0.344,2023,2,22,14,13.6,12.01,14.15,1019,82,3.48,0.0,100,overcast clouds
2023-02-22 15:00:00,2023,2,22,15,0.177,0.0,0.243,2023,2,22,15,13.11,12.01,14.71,1019,85,3.48,0.0,100,overcast clouds
2023-02-22 16:00:00,2023,2,22,16,0.258,0.0,0.191,2023,2,22,16,12.64,12.93,13.9,1019,89,3.48,0.0,100,overcast clouds
2023-02-22 17:00:00,2023,2,22,17,0.241,0.0,0.039,2023,2,22,17,11.77,11.82,13.6,1019,91,3.5,0.0,58,light rain
2023-02-22 18:00:00,2023,2,22,18,1.128,0.0,0.0,2023,2,22,18,11.46,11.45,13.04,1019,90,3.5,0.0,58,light rain
2023-02-22 19:00:00,2023,2,22,19,0.518,0.0,0.0,2023,2,22,19,10.21,10.34,11.77,1019,88,3.5,0.0,58,light rain
2023-02-22 20:00:00,2023,2,22,20,1.229,0.0,0.0,2023,2,22,20,7.82,9.59,11.21,1019,88,3.58,0.0,74,light rain
2023-02-22 21:00:00,2023,2,22,21,1.321,0.0,0.0,2023,2,22,21,7.75,9.23,10.66,1019,88,3.58,0.0,74,light rain
2023-02-22 22:00:00,2023,2,22,22,0.0,0.6,0.0,2023,2,22,22,6.36,8.48,8.9,1019,88,3.58,0.0,74,light rain
2023-02-22 23:00:00,2023,2,22,23,0.0,0.583,0.0,2023,2,22,23,5.56,7.72,8.12,1019,88,3.78,0.0,91,overcast clouds
2023-02-23 00:00:00,2023,2,23,0,0.0,0.522,0.0,2023,2,23,0,5.56,7.72,8.12,1019,86,3.78,0.0,91,overcast clouds
2023-02-23 01:00:00,2023,2,23,1,0.0,0.447,0.0,2023,2,23,1,4.26,6.72,8.43,1019,85,3.78,0.0,91,overcast clouds
2023-02-23 02:00:00,2023,2,23,2,0.0,0.251,0.0,2023,2,23,2,3.31,5.72,8.12,1018,85,4.22,0.0,88,overcast clouds
2023-02-23 03:00:00,2023,2,23,3,0.0,0.244,0.0,2023,2,23,3,3.29,5.57,8.12,1018,85,4.22,0.0,88,overcast clouds
2023-02-23 04:00:00,2023,2,23,4,0.0,0.243,0.0,2023,2,23,4,2.64,5.01,8.12,1018,86,4.22,0.0,88,overcast clouds
2023-02-23 05:00:00,2023,2,23,5,0.0,0.238,0.0,2023,2,23,5,2.97,4.45,6.21,1018,83,3.53,0.0,4,sky is clear
2023-02-23 06:00:00,2023,2,23,6,0.0,0.24,0.0,2023,2,23,6,2.33,4.45,6.21,1018,84,3.53,0.0,4,sky is clear
2023-02-23 07:00:00,2023,2,23,7,0.0,0.223,0.017,2023,2,23,7,2.31,4.45,5.9,1018,84,3.53,0.0,4,sky is clear
2023-02-23 08:00:00,2023,2,23,8,0.895,0.0,0.325,2023,2,23,8,2.76,4.45,5.9,1018,81,2.88,0.0,4,sky is clear
2023-02-23 09:00:00,2023,2,23,9,0.0,0.0,0.268,2023,2,23,9,4.75,5.9,6.93,1018,76,2.88,0.0,4,sky is clear
2023-02-23 10:00:00,2023,2,23,10,0.0,0.0,0.273,2023,2,23,10,6.07,5.9,8.6,1018,73,2.88,0.0,4,sky is clear
2023-02-23 11:00:00,2023,2,23,11,0.571,0.0,0.564,2023,2,23,11,6.51,5.9,10.26,1017,66,4.69,0.0,12,few clouds
2023-02-23 12:00:00,2023,2,23,12,0.788,0.0,0.397,2023,2,23,12,7.22,8.43,10.82,1017,64,4.69,0.0,12,few clouds
2023-02-23 13:00:00,2023,2,23,13,0.048,0.0,0.383,2023,2,23,13,8.72,9.54,11.38,1017,58,4.69,0.0,12,few clouds
2023-02-23 14:00:00,2023,2,23,14,0.0,0.0,0.432,2023,2,23,14,8.8,9.54,11.93,1014,60,6.33,0.0,59,broken clouds
2023-02-23 15:00:00,2023,2,23,15,0.0,0.0,0.391,2023,2,23,15,9.87,10.1,11.93,1014,56,6.33,0.0,59,broken clouds
2023-02-23 16:00:00,2023,2,23,16,0.15,0.0,0.307,2023,2,23,16,9.26,10.1,11.38,1014,55,6.33,0.0,59,broken clouds
2023-02-23 17:00:00,2023,2,23,17,0.332,0.0,0.061,2023,2,23,17,7.12,9.59,11.38,1014,58,4.94,0.0,5,sky is clear
2023-02-23 18:00:00,2023,2,23,18,1.297,0.0,0.0,2023,2,23,18,7.06,8.72,9.71,1014,62,4.94,0.0,5,sky is clear
2023-02-23 19:00:00,2023,2,23,19,1.62,0.0,0.0,2023,2,23,19,5.04,5.9,8.43,1014,62,4.94,0.0,5,sky is clear
2023-02-23 20:00:00,2023,2,23,20,0.972,0.0,0.0,2023,2,23,20,6.56,5.72,7.88,1014,69,1.21,0.0,7,sky is clear
2023-02-23 21:00:00,2023,2,23,21,0.715,0.0,0.0,2023,2,23,21,6.32,5.72,7.32,1014,69,1.21,0.0,7,sky is clear
2023-02-23 22:00:00,2023,2,23,22,0.0,0.79,0.0,2023,2,23,22,6.22,4.72,7.32,1014,78,1.21,0.0,7,sky is clear
2023-02-23 23:00:00,2023,2,23,23,0.0,0.652,0.0,2023,2,23,23,5.68,4.72,6.77,1014,81,1.1,0.0,0,sky is clear
2023-02-24 00:00:00,2023,2,24,0,0.0,0.65,0.0,2023,2,24,0,5.08,2.72,6.77,1014,83,1.1,0.0,0,sky is clear
2023-02-24 01:00:00,2023,2,24,1,0.0,1.161,0.0,2023,2,24,1,4.56,2.72,6.21,1014,85,1.1,0.0,0,sky is clear
2023-02-24 02:00:00,2023,2,24,2,0.0,0.442,0.0,2023,2,24,2,2.88,1.72,5.66,1013,87,1.45,0.0,0,sky is clear
2023-02-24 03:00:00,2023,2,24,3,0.0,0.269,0.0,2023,2,24,3,3.44,0.72,5.1,1013,86,1.45,0.0,0,sky is clear
2023-02-24 04:00:00,2023,2,24,4,0.0,0.26,0.0,2023,2,24,4,2.22,0.72,4.54,1013,87,1.45,0.0,0,sky is clear
2023-02-24 05:00:00,2023,2,24,5,0.0,0.307,0.0,2023,2,24,5,2.22,1.68,3.99,1013,88,1.46,0.0,0,sky is clear
2023-02-24 06:00:00,2023,2,24,6,0.0,0.306,0.0,2023,2,24,6,2.83,1.68,4.04,1013,86,1.46,0.0,0,sky is clear
2023-02-24 07:00:00,2023,2,24,7,0.0,0.633,0.021,2023,2,24,7,0.92,0.9,3.43,1013,76,1.46,0.0,0,sky is clear
2023-02-24 08:00:00,2023,2,24,8,0.048,0.0,0.309,2023,2,24,8,4.41,0.9,4.59,1013,81,1.24,0.0,0,sky is clear
2023-02-24 09:00:00,2023,2,24,9,0.0,0.0,0.326,2023,2,24,9,5.65,3.43,5.7,1013,76,1.24,0.0,0,sky is clear
2023-02-24 10:00:00,2023,2,24,10,0.343,0.0,0.733,2023,2,24,10,7.9,6.12,7.93,1013,71,1.24,0.0,0,sky is clear
2023-02-24 11:00:00,2023,2,24,11,0.015,0.0,0.809,2023,2,24,11,8.0,7.57,9.04,1012,70,2.06,0.0,0,sky is clear
2023-02-24 12:00:00,2023,2,24,12,0.116,0.0,0.589,2023,2,24,12,8.81,9.23,10.15,1012,62,2.06,0.0,0,sky is clear
2023-02-24 13:00:00,2023,2,24,13,0.0,0.0,0.272,2023,2,24,13,9.41,10.57,11.93,1012,60,2.06,0.0,0,sky is clear
2023-02-24 14:00:00,2023,2,24,14,0.0,0.0,0.292,2023,2,24,14,10.44,10.72,12.01,1010,55,3.5,0.0,3,sky is clear
2023-02-24 15:00:00,2023,2,24,15,0.081,0.0,0.457,2023,2,24,15,10.34,8.99,12.49,1010,54,3.5,0.0,3,sky is clear
2023-02-24 16:00:00,2023,2,24,16,0.082,0.0,0.326,2023,2,24,16,10.37,9.54,12.49,1010,55,3.5,0.0,3,sky is clear
2023-02-24 17:00:00,2023,2,24,17,0.308,0.0,0.048,2023,2,24,17,9.32,9.54,11.38,1010,60,2.1,0.0,2,sky is clear
2023-02-24 18:00:00,2023,2,24,18,0.448,0.0,0.0,2023,2,24,18,8.57,8.72,10.01,1010,63,2.1,0.0,2,sky is clear
2023-02-24 19:00:00,2023,2,24,19,1.336,0.0,0.0,2023,2,24,19,6.08,6.72,8.43,1010,63,2.1,0.0,2,sky is clear
2023-02-24 20:00:00,2023,2,24,20,0.756,0.0,0.0,2023,2,24,20,6.8,5.72,7.88,1010,74,1.28,0.0,1,sky is clear
2023-02-24 21:00:00,2023,2,24,21,0.723,0.0,0.0,2023,2,24,21,6.22,4.72,7.32,1010,78,1.28,0.0,1,sky is clear
2023-02-24 22:00:00,2023,2,24,22,0.0,0.696,0.0,2023,2,24,22,5.66,3.72,7.32,1010,78,1.28,0.0,1,sky is clear
2023-02-24 23:00:00,2023,2,24,23,0.0,1.797,0.0,2023,2,24,23,5.68,4.72,6.77,1010,80,1.07,0.0,0,sky is clear
2023-02-25 00:00:00,2023,2,25,0,0.0,2.527,0.0,2023,2,25,0,5.11,3.72,6.21,1010,81,1.07,0.0,0,sky is clear
2023-02-25 01:00:00,2023,2,25,1,0.0,2.478,0.0,2023,2,25,1,4.63,4.45,5.66,1010,82,1.07,0.0,0,sky is clear
2023-02-25 02:00:00,2023,2,25,2,0.0,2.468,0.0,2023,2,25,2,4.6,3.34,5.9,1009,84,1.1,0.0,2,sky is clear
2023-02-25 03:00:00,2023,2,25,3,0.0,0.851,0.0,2023,2,25,3,4.59,3.34,5.9,1009,85,1.1,0.0,2,sky is clear
2023-02-25 04:00:00,2023,2,25,4,0.0,0.31,0.0,2023,2,25,4,5.11,4.54,5.34,1009,84,1.1,0.0,2,sky is clear
2023-02-25 05:00:00,2023,2,25,5,0.0,0.318,0.0,2023,2,25,5,5.11,4.54,5.15,1009,83,1.33,0.0,100,overcast clouds
2023-02-25 06:00:00,2023,2,25,6,0.0,0.327,0.0,2023,2,25,6,5.1,3.34,5.15,1009,84,1.33,0.0,100,overcast clouds
2023-02-25 07:00:00,2023,2,25,7,0.0,0.319,0.0,2023,2,25,7,4.57,3.34,4.72,1009,86,1.33,0.0,100,overcast clouds
2023-02-25 08:00:00,2023,2,25,8,0.29,0.0,0.022,2023,2,25,8,4.57,3.34,4.72,1008,88,1.31,0.0,100,overcast clouds
2023-02-25 09:00:00,2023,2,25,9,0.255,0.0,0.083,2023,2,25,9,4.07,3.04,4.72,1008,90,1.31,0.0,100,overcast clouds
2023-02-25 10:00:00,2023,2,25,10,0.139,0.0,0.178,2023,2,25,10,4.65,4.23,5.72,1008,91,1.31,0.0,100,overcast clouds
2023-02-25 11:00:00,2023,2,25,11,0.889,0.0,0.208,2023,2,25,11,3.4,4.71,6.72,1008,91,2.24,0.0,100,overcast clouds
2023-02-25 12:00:00,2023,2,25,12,0.469,0.0,0.176,2023,2,25,12,4.0,5.7,7.23,1008,90,2.24,0.0,100,overcast clouds
2023-02-25 13:00:00,2023,2,25,13,0.355,0.0,0.205,2023,2,25,13,4.87,6.26,9.72,1008,88,2.24,0.0,100,overcast clouds
2023-02-25 14:00:00,2023,2,25,14,0.185,0.0,0.139,2023,2,25,14,5.37,7.37,9.72,1006,88,3.25,0.0,100,overcast clouds
2023-02-25 15:00:00,2023,2,25,15,0.238,0.0,0.071,2023,2,25,15,5.39,7.37,9.72,1006,90,3.25,0.0,100,overcast clouds
2023-02-25 16:00:00,2023,2,25,16,0.386,0.0,0.035,2023,2,25,16,5.91,7.93,8.6,1006,89,3.25,0.0,100,overcast clouds
2023-02-25 17:00:00,2023,2,25,17,0.537,0.0,0.0,2023,2,25,17,7.47,8.12,8.72,1007,90,1.96,0.0,100,light rain
2023-02-25 18:00:00,2023,2,25,18,0.894,0.0,0.0,2023,2,25,18,7.45,7.79,8.48,1007,91,1.96,0.0,100,light rain
2023-02-25 19:00:00,2023,2,25,19,0.882,0.0,0.0,2023,2,25,19,6.82,7.57,7.93,1007,91,1.96,0.0,100,light rain
2023-02-25 20:00:00,2023,2,25,20,1.791,0.0,0.0,2023,2,25,20,5.66,6.72,7.88,1008,91,2.53,0.0,100,light rain
2023-02-25 21:00:00,2023,2,25,21,1.124,0.0,0.0,2023,2,25,21,5.04,5.9,7.32,1008,89,2.53,0.0,100,light rain
2023-02-25 22:00:00,2023,2,25,22,0.0,0.579,0.0,2023,2,25,22,5.03,6.12,6.82,1008,89,2.53,0.0,100,light rain
2023-02-25 23:00:00,2023,2,25,23,0.0,0.569,0.0,2023,2,25,23,5.63,6.68,6.82,1009,87,1.86,0.0,100,overcast clouds
2023-02-26 00:00:00,2023,2,26,0,0.0,0.516,0.0,2023,2,26,0,6.18,4.23,7.37,1009,86,1.86,0.0,100,overcast clouds
2023-02-26 01:00:00,2023,2,26,1,0.0,0.609,0.0,2023,2,26,1,5.57,3.68,6.82,1009,85,1.86,0.0,100,overcast clouds
2023-02-26 02:00:00,2023,2,26,2,0.0,0.548,0.0,2023,2,26,2,5.77,5.57,6.82,1009,84,1.68,0.0,100,overcast clouds
2023-02-26 03:00:00,2023,2,26,3,0.0,0.717,0.0,2023,2,26,3,5.49,3.12,6.82,1009,84,1.68,0.0,100,overcast clouds
2023-02-26 04:00:00,2023,2,26,4,0.0,0.545,0.0,2023,2,26,4,2.93,3.12,5.1,1009,85,1.68,0.0,100,overcast clouds
2023-02-26 05:00:00,2023,2,26,5,0.0,0.806,0.0,2023,2,26,5,5.05,1.87,8.68,1011,84,1.37,0.0,93,overcast clouds
2023-02-26 06:00:00,2023,2,26,6,0.0,0.324,0.0,2023,2,26,6,5.1,1.87,8.68,1011,84,1.37,0.0,93,overcast clouds
2023-02-26 07:00:00,2023,2,26,7,0.0,0.287,0.032,2023,2,26,7,5.09,1.87,8.68,1011,84,1.37,0.0,93,overcast clouds
2023-02-26 08:00:00,2023,2,26,8,0.045,0.0,0.282,2023,2,26,8,5.57,3.12,6.82,1012,80,1.74,0.0,92,overcast clouds
2023-02-26 09:00:00,2023,2,26,9,0.0,0.0,0.332,2023,2,26,9,7.64,6.12,8.48,1012,76,1.74,0.0,92,overcast clouds
2023-02-26 10:00:00,2023,2,26,10,0.0,0.0,0.333,2023,2,26,10,9.67,7.79,10.7,1012,72,1.74,0.0,92,overcast clouds
2023-02-26 11:00:00,2023,2,26,11,0.261,0.0,0.656,2023,2,26,11,10.86,9.79,11.82,1013,70,2.26,0.0,3,sky is clear
2023-02-26 12:00:00,2023,2,26,12,1.123,0.0,1.07,2023,2,26,12,11.41,11.72,12.37,1013,68,2.26,0.0,3,sky is clear
2023-02-26 13:00:00,2023,2,26,13,0.09,0.0,0.675,2023,2,26,13,12.5,12.72,13.9,1013,63,2.26,0.0,3,sky is clear
2023-02-26 14:00:00,2023,2,26,14,0.093,0.0,0.722,2023,2,26,14,13.48,12.72,15.26,1012,56,4.23,0.0,5,sky is clear
2023-02-26 15:00:00,2023,2,26,15,0.0,0.0,0.52,2023,2,26,15,13.98,11.21,15.82,1012,57,4.23,0.0,5,sky is clear
2023-02-26 16:00:00,2023,2,26,16,0.207,0.0,0.374,2023,2,26,16,13.91,11.21,15.82,1012,55,4.23,0.0,5,sky is clear
2023-02-26 17:00:00,2023,2,26,17,0.507,0.0,0.051,2023,2,26,17,13.01,11.21,15.82,1013,63,2.73,0.0,0,sky is clear
2023-02-26 18:00:00,2023,2,26,18,2.191,0.0,0.0,2023,2,26,18,10.55,10.34,12.79,1013,66,2.73,0.0,0,sky is clear
2023-02-26 19:00:00,2023,2,26,19,2.146,0.0,0.0,2023,2,26,19,8.87,9.23,10.66,1013,66,2.73,0.0,0,sky is clear
2023-02-26 20:00:00,2023,2,26,20,0.962,0.0,0.0,2023,2,26,20,9.69,7.57,9.72,1013,81,1.12,0.0,0,sky is clear
2023-02-26 21:00:00,2023,2,26,21,0.557,0.0,0.0,2023,2,26,21,7.85,7.01,8.9,1013,81,1.12,0.0,0,sky is clear
2023-02-26 22:00:00,2023,2,26,22,0.0,0.45,0.0,2023,2,26,22,6.96,5.9,8.9,1013,81,1.12,0.0,0,sky is clear
2023-02-26 23:00:00,2023,2,26,23,0.0,0.574,0.0,2023,2,26,23,3.76,4.72,7.23,1014,81,1.64,0.0,0,sky is clear
2023-02-27 00:00:00,2023,2,27,0,0.0,0.586,0.0,2023,2,27,0,3.69,4.72,6.68,1014,81,1.64,0.0,0,sky is clear
2023-02-27 01:00:00,2023,2,27,1,0.0,0.569,0.0,2023,2,27,1,2.67,3.72,6.68,1014,81,1.64,0.0,0,sky is clear
2023-02-27 02:00:00,2023,2,27,2,0.0,0.521,0.0,2023,2,27,2,3.66,3.68,7.79,1015,80,1.78,0.0,0,sky is clear
2023-02-27 03:00:00,2023,2,27,3,0.0,0.416,0.0,2023,2,27,3,3.46,3.12,6.12,1015,80,1.78,0.0,0,sky is clear
2023-02-27 04:00:00,2023,2,27,4,0.0,0.29,0.0,2023,2,27,4,4.48,3.68,6.12,1015,80,1.78,0.0,0,sky is clear
2023-02-27 05:00:00,2023,2,27,5,0.0,0.281,0.0,2023,2,27,5,5.16,4.23,6.72,1016,72,2.23,0.0,14,few clouds
2023-02-27 06:00:00,2023,2,27,6,0.0,0.298,0.0,2023,2,27,6,4.03,3.68,6.12,1016,72,2.23,0.0,14,few clouds
2023-02-27 07:00:00,2023,2,27,7,0.0,1.3,0.04,2023,2,27,7,3.96,3.12,5.72,1016,72,2.23,0.0,14,few clouds
2023-02-27 08:00:00,2023,2,27,8,0.042,0.0,0.307,2023,2,27,8,3.46,3.04,6.12,1018,51,1.98,0.0,4,sky is clear
2023-02-27 09:00:00,2023,2,27,9,0.0,0.0,0.288,2023,2,27,9,5.54,6.82,7.72,1018,60,1.98,0.0,4,sky is clear
2023-02-27 10:00:00,2023,2,27,10,0.0,0.0,0.306,2023,2,27,10,7.53,7.01,10.66,1018,58,1.98,0.0,4,sky is clear
2023-02-27 11:00:00,2023,2,27,11,0.219,0.0,0.498,2023,2,27,11,8.6,9.71,10.72,1019,52,1.41,0.0,4,sky is clear
2023-02-27 12:00:00,2023,2,27,12,0.564,0.0,0.915,2023,2,27,12,9.12,9.79,11.72,1019,47,1.41,0.0,4,sky is clear
2023-02-27 13:00:00,2023,2,27,13,0.231,0.0,0.496,2023,2,27,13,10.19,10.66,11.93,1019,45,1.41,0.0,4,sky is clear
2023-02-27 14:00:00,2023,2,27,14,0.0,0.0,0.306,2023,2,27,14,11.43,12.01,12.93,1017,45,4.07,0.0,4,sky is clear
2023-02-27 15:00:00,2023,2,27,15,0.0,0.0,0.285,2023,2,27,15,11.91,10.66,13.6,1017,46,4.07,0.0,4,sky is clear
2023-02-27 16:00:00,2023,2,27,16,0.019,0.0,0.267,2023,2,27,16,11.88,10.66,14.71,1017,46,4.07,0.0,4,sky is clear
2023-02-27 17:00:00,2023,2,27,17,0.244,0.0,0.054,2023,2,27,17,11.42,10.66,12.93,1018,51,2.82,0.0,0,sky is clear
2023-02-27 18:00:00,2023,2,27,18,0.541,0.0,0.0,2023,2,27,18,9.95,9.23,11.26,1018,62,2.82,0.0,0,sky is clear
2023-02-27 19:00:00,2023,2,27,19,0.655,0.0,0.0,2023,2,27,19,7.0,7.72,10.66,1018,66,2.82,0.0,0,sky is clear
2023-02-27 20:00:00,2023,2,27,20,0.468,0.0,0.0,2023,2,27,20,6.96,6.72,10.66,1019,72,1.86,0.0,33,scattered clouds
2023-02-27 21:00:00,2023,2,27,21,0.48,0.0,0.0,2023,2,27,21,5.58,5.34,7.23,1019,72,1.86,0.0,33,scattered clouds
2023-02-27 22:00:00,2023,2,27,22,0.0,0.553,0.0,2023,2,27,22,3.44,4.72,6.68,1019,72,1.86,0.0,33,scattered clouds
2023-02-27 23:00:00,2023,2,27,23,0.0,0.52,0.0,2023,2,27,23,2.97,3.68,6.12,1021,75,2.25,0.0,11,few clouds
2023-02-28 00:00:00,2023,2,28,0,0.0,0.628,0.0,2023,2,28,0,1.92,3.12,6.12,1021,75,2.25,0.0,11,few clouds
2023-02-28 01:00:00,2023,2,28,1,0.0,0.489,0.0,2023,2,28,1,3.04,2.57,6.68,1021,75,2.25,0.0,11,few clouds
2023-02-28 02:00:00,2023,2,28,2,0.0,0.312,0.0,2023,2,28,2,1.22,2.01,6.12,1022,50,3.08,0.0,41,scattered clouds
2023-02-28 03:00:00,2023,2,28,3,0.0,0.32,0.0,2023,2,28,3,1.15,2.01,5.57,1022,50,3.08,0.0,41,scattered clouds
2023-02-28 04:00:00,2023,2,28,4,0.0,0.306,0.0,2023,2,28,4,2.15,0.9,5.01,1022,50,3.08,0.0,41,scattered clouds
2023-02-28 05:00:00,2023,2,28,5,0.0,0.304,0.0,2023,2,28,5,2.29,0.9,5.01,1023,50,1.78,0.0,52,broken clouds
2023-02-28 06:00:00,2023,2,28,6,0.0,0.464,0.0,2023,2,28,6,2.22,1.45,4.45,1023,50,1.78,0.0,52,broken clouds
2023-02-28 07:00:00,2023,2,28,7,0.0,1.093,0.046,2023,2,28,7,-0.87,0.72,4.45,1023,50,1.78,0.0,52,broken clouds
2023-02-28 08:00:00,2023,2,28,8,0.074,0.0,0.321,2023,2,28,8,2.95,1.38,4.59,1024,55,1.79,0.0,49,scattered clouds
2023-02-28 09:00:00,2023,2,28,9,0.437,0.0,0.548,2023,2,28,9,5.03,5.57,6.26,1024,53,1.79,0.0,49,scattered clouds
2023-02-28 10:00:00,2023,2,28,10,0.0,0.0,0.366,2023,2,28,10,5.72,5.9,8.04,1024,52,1.79,0.0,49,scattered clouds
2023-02-28 11:00:00,2023,2,28,11,0.0,0.0,0.29,2023,2,28,11,6.44,7.37,9.15,1024,50,2.12,0.0,0,sky is clear
2023-02-28 12:00:00,2023,2,28,12,0.0,0.0,0.305,2023,2,28,12,8.09,9.04,10.66,1024,44,2.12,0.0,0,sky is clear
2023-02-28 13:00:00,2023,2,28,13,0.0,0.0,0.301,2023,2,28,13,8.95,10.34,11.12,1024,43,2.12,0.0,0,sky is clear
